"-103.65671641791045","-15.059701492537329","104.74497347170143","18.26634468125208"
"-15.059701492537329","104.74497347170143","18.26634468125208","-92.656716417910445"
"104.74497347170143","18.26634468125208","-92.656716417910445","8.9402985074626713"
"18.26634468125208","-92.656716417910445","8.9402985074626713","93.087034729609982"
"-92.656716417910445","8.9402985074626713","93.087034729609982","4.48868300872894"
"8.9402985074626713","93.087034729609982","4.48868300872894","-76.656716417910445"
"93.087034729609982","4.48868300872894","-76.656716417910445","31.940298507462671"
"4.48868300872894","-76.656716417910445","31.940298507462671","83.044776119402982"
"-76.656716417910445","31.940298507462671","83.044776119402982","-12.61986494804042"
"31.940298507462671","83.044776119402982","-12.61986494804042","-59.656716417910445"
"83.044776119402982","-12.61986494804042","-59.656716417910445","54.940298507462671"
"-12.61986494804042","-59.656716417910445","54.940298507462671","81.100926097400958"
"-59.656716417910445","54.940298507462671","81.100926097400958","-32.64323339614306"
"54.940298507462671","81.100926097400958","-32.64323339614306","-40.656716417910445"
"81.100926097400958","-32.64323339614306","-40.656716417910445","76.940298507462671"
"-32.64323339614306","-40.656716417910445","76.940298507462671","87.021710649146925"
"-40.656716417910445","76.940298507462671","87.021710649146925","-52.14717557958412"
"76.940298507462671","87.021710649146925","-52.14717557958412","-19.656716417910445"
"87.021710649146925","-52.14717557958412","-19.656716417910445","96.940298507462671"
"-52.14717557958412","-19.656716417910445","96.940298507462671","98.913133481101084"
"-19.656716417910445","96.940298507462671","98.913133481101084","-68.53746904221158"
"96.940298507462671","98.913133481101084","-68.53746904221158","2.3432835820895548"
"98.913133481101084","-68.53746904221158","2.3432835820895548","113.94029850746267"
"-68.53746904221158","2.3432835820895548","113.94029850746267","113.96439181567105"
"2.3432835820895548","113.94029850746267","113.96439181567105","98.82182741929074"
"113.94029850746267","113.96439181567105","98.82182741929074","26.343283582089555"
"113.96439181567105","98.82182741929074","26.343283582089555","113.94029850746267"
"98.82182741929074","26.343283582089555","113.94029850746267","116.94597134513052"
"26.343283582089555","113.94029850746267","116.94597134513052","86.98181530026034"
"113.94029850746267","116.94597134513052","86.98181530026034","50.343283582089555"
"116.94597134513052","86.98181530026034","50.343283582089555","104.94029850746267"
"86.98181530026034","50.343283582089555","104.94029850746267","116.39120436124914"
"50.343283582089555","104.94029850746267","116.39120436124914","74.37144684224752"
"104.94029850746267","116.39120436124914","74.37144684224752","73.343283582089555"
"116.39120436124914","74.37144684224752","73.343283582089555","86.940298507462671"
"74.37144684224752","73.343283582089555","86.940298507462671","113.74468229842449"
"73.343283582089555","86.940298507462671","113.74468229842449","59.84884867563152"
"86.940298507462671","113.74468229842449","59.84884867563152","96.343283582089555"
"113.74468229842449","59.84884867563152","96.343283582089555","63.940298507462671"
"59.84884867563152","96.343283582089555","63.940298507462671","115.63040285583355"
"96.343283582089555","63.940298507462671","115.63040285583355","43.57109890692968"
"63.940298507462671","115.63040285583355","43.57109890692968","114.34328358208955"
